state,date,deaths_mean,deaths_lower,deaths_upper,totdea_mean,totdea_lower,totdea_upper,proj_date
Texas,2020-03-29,7,7,7,37,37,37,Apr 9th Projection
Texas,2020-03-30,8,8,8,45,45,45,Apr 9th Projection
Texas,2020-03-31,9,9,9,54,54,54,Apr 9th Projection
Texas,2020-04-01,12,12,12,66,66,66,Apr 9th Projection
Texas,2020-04-02,11,11,11,77,77,77,Apr 9th Projection
Texas,2020-04-03,23,23,23,100,100,100,Apr 9th Projection
Texas,2020-04-04,16,16,16,116,116,116,Apr 9th Projection
Texas,2020-04-05,20,20,20,136,136,136,Apr 9th Projection
Texas,2020-04-06,14,14,14,150,150,150,Apr 9th Projection
Texas,2020-04-07,10,10,10,160,160,160,Apr 9th Projection
Texas,2020-04-08,29,29,29,189,189,189,Apr 9th Projection
Texas,2020-04-09,21,21,21,210,210,210,Apr 9th Projection
Texas,2020-04-10,32.163,0,84.025,242.163,210,294.025,Apr 9th Projection
Texas,2020-04-11,36.225,2,93.025,278.388,212,388.025,Apr 9th Projection
Texas,2020-04-12,39.096,2,97.0749999999999,317.484,214,488.075,Apr 9th Projection
Texas,2020-04-13,41.889,3,102.075,359.373,217,593.1,Apr 9th Projection
Texas,2020-04-14,44.44,4,109.05,403.813,221,697.125,Apr 9th Projection
Texas,2020-04-15,46.733,5.975,114.025,450.546,226,799.425,Apr 9th Projection
Texas,2020-04-16,48.796,7,125.025,499.342,233.975,915.45,Apr 9th Projection
Texas,2020-04-17,50.858,9,128.175,550.2,243.95,1042.275,Apr 9th Projection
Texas,2020-04-18,52.971,11,132.075,603.171,253.975,1175.1,Apr 9th Projection
Texas,2020-04-19,55.097,13,131.175,658.268,267,1307.075,Apr 9th Projection
Texas,2020-04-20,57.186,15,144.025,715.454,283.975,1474.05,Apr 9th Projection
Texas,2020-04-21,59.155,16.975,145.1,774.609,301,1583.1,Apr 9th Projection
Texas,2020-04-22,60.951,17,152.025,835.56,318.975,1735.2,Apr 9th Projection
Texas,2020-04-23,62.518,18,159.125,898.078,337,1878.75,Apr 9th Projection
Texas,2020-04-24,63.79,18,167.025,961.868,355,2076.325,Apr 9th Projection
Texas,2020-04-25,64.762,18,168.05,1026.63,373,2256.075,Apr 9th Projection
Texas,2020-04-26,65.418,17.975,171,1092.048,389.95,2420.6,Apr 9th Projection
Texas,2020-04-27,65.747,17,173.025,1157.795,405,2594.875,Apr 9th Projection
Texas,2020-04-28,65.755,17,175.05,1223.55,420.975,2775.125,Apr 9th Projection
Texas,2020-04-29,65.428,16,179,1288.978,435.975,3018.05,Apr 9th Projection
Texas,2020-04-30,64.777,15,182,1353.755,450.975,3198.1,Apr 9th Projection
Texas,2020-05-01,63.85,14,186,1417.605,465.95,3323.95,Apr 9th Projection
Texas,2020-05-02,62.627,13.975,184.125,1480.232,479.925,3476,Apr 9th Projection
Texas,2020-05-03,61.128,12.975,190,1541.36,493.875,3721.5,Apr 9th Projection
Texas,2020-05-04,59.353,11,191.05,1600.713,504.875,3972.525,Apr 9th Projection
Texas,2020-05-05,57.277,10,188,1657.99,513.925,4224.075,Apr 9th Projection
Texas,2020-05-06,54.918,9,185.025,1712.908,522.975,4471.625,Apr 9th Projection
Texas,2020-05-07,52.422,8,176.125,1765.33,532.975,4711.95,Apr 9th Projection
Texas,2020-05-08,49.827,7.975,170.15,1815.157,541.975,4888.775,Apr 9th Projection
Texas,2020-05-09,47.139,7,165.125,1862.296,549.975,5015.75,Apr 9th Projection
Texas,2020-05-10,44.423,6,159.125,1906.719,556.975,5136.725,Apr 9th Projection
Texas,2020-05-11,41.684,5,153.075,1948.403,562.975,5250.725,Apr 9th Projection
Texas,2020-05-12,38.935,5,147,1987.338,568.95,5358.65,Apr 9th Projection
Texas,2020-05-13,36.234,4,138.025,2023.572,573.925,5458.9,Apr 9th Projection
Texas,2020-05-14,33.596,3,129,2057.168,576.95,5552.2,Apr 9th Projection
Texas,2020-05-15,30.998,3,120,2088.166,579.95,5639.49999999999,Apr 9th Projection
Texas,2020-05-16,28.501,3,111.025,2116.667,581.975,5719.82499999999,Apr 9th Projection
Texas,2020-05-17,26.091,2,102.05,2142.758,583.975,5794.15,Apr 9th Projection
Texas,2020-05-18,23.8,2,94.0749999999999,2166.558,585.975,5862.24999999999,Apr 9th Projection
Texas,2020-05-19,21.608,1,87.05,2188.166,587,5923.825,Apr 9th Projection
Texas,2020-05-20,19.563,1,80.05,2207.729,588,5979.47499999999,Apr 9th Projection
Texas,2020-05-21,17.649,1,73.05,2225.378,589,6042.825,Apr 9th Projection
Texas,2020-05-22,15.846,1,67.025,2241.224,590,6119.75,Apr 9th Projection
Texas,2020-05-23,14.178,1,60.05,2255.402,591,6189.75,Apr 9th Projection
Texas,2020-05-24,12.644,1,55.025,2268.046,591.975,6252.85,Apr 9th Projection
Texas,2020-05-25,11.205,0,49.025,2279.251,591.975,6310.025,Apr 9th Projection
Texas,2020-05-26,9.901,0,44.025,2289.152,591.975,6361.3,Apr 9th Projection
Texas,2020-05-27,8.717,0,39.025,2297.869,591.975,6393.375,Apr 9th Projection
Texas,2020-05-28,7.641,0,35,2305.51,591.975,6411.975,Apr 9th Projection
Texas,2020-05-29,6.668,0,31,2312.178,591.975,6428.5,Apr 9th Projection
Texas,2020-05-30,5.797,0,27,2317.975,591.975,6442.95,Apr 9th Projection
Texas,2020-05-31,5.028,0,24,2323.003,591.975,6455.375,Apr 9th Projection
Texas,2020-06-01,4.348,0,21,2327.351,591.975,6466.575,Apr 9th Projection
Texas,2020-06-02,3.736,0,18,2331.087,591.975,6475.475,Apr 9th Projection
Texas,2020-06-03,3.192,0,16,2334.279,591.975,6483.375,Apr 9th Projection
Texas,2020-06-04,2.7,0,14,2336.979,591.975,6490.275,Apr 9th Projection
Texas,2020-06-05,2.296,0,12,2339.275,591.975,6496.2,Apr 9th Projection
Texas,2020-06-06,1.934,0,10,2341.209,591.975,6501.125,Apr 9th Projection
Texas,2020-06-07,1.617,0,8,2342.826,591.975,6508.975,Apr 9th Projection
Texas,2020-06-08,1.366,0,7,2344.192,591.975,6516.8,Apr 9th Projection
Texas,2020-06-09,1.137,0,6,2345.329,591.975,6523.65,Apr 9th Projection
Texas,2020-06-10,0.948,0,5,2346.277,591.975,6529.525,Apr 9th Projection
Texas,2020-06-11,0.786,0,4,2347.063,591.975,6534.425,Apr 9th Projection
Texas,2020-06-12,0.657,0,4,2347.72,591.975,6538.325,Apr 9th Projection
Texas,2020-06-13,0.526,0,3,2348.246,591.975,6541.25,Apr 9th Projection
Texas,2020-06-14,0.428,0,2,2348.674,591.975,6544.175,Apr 9th Projection
Texas,2020-06-15,0.325,0,2,2348.999,591.975,6546.125,Apr 9th Projection
Texas,2020-06-16,0.243,0,2,2349.242,591.975,6548.075,Apr 9th Projection
Texas,2020-06-17,0.186,0,1,2349.428,591.975,6549.05,Apr 9th Projection
Texas,2020-06-18,0.151,0,1,2349.579,591.975,6550.025,Apr 9th Projection
Texas,2020-06-19,0.108,0,1,2349.687,591.975,6551,Apr 9th Projection
Texas,2020-06-20,0.072,0,1,2349.759,591.975,6551.975,Apr 9th Projection
Texas,2020-06-21,0.037,0,1,2349.796,591.975,6552.95,Apr 9th Projection
Texas,2020-06-22,0.015,0,0,2349.811,591.975,6552.95,Apr 9th Projection
Texas,2020-06-23,0.009,0,0,2349.82,591.975,6552.95,Apr 9th Projection
Texas,2020-06-24,0.005,0,0,2349.825,591.975,6552.95,Apr 9th Projection
Texas,2020-06-25,0.002,0,0,2349.827,591.975,6552.95,Apr 9th Projection
Texas,2020-06-26,0,0,0,2349.827,591.975,6552.95,Apr 9th Projection
Texas,2020-06-27,0,0,0,2349.827,591.975,6552.95,Apr 9th Projection
Texas,2020-06-28,0,0,0,2349.827,591.975,6552.95,Apr 9th Projection
Texas,2020-06-29,0,0,0,2349.827,591.975,6552.95,Apr 9th Projection
Texas,2020-06-30,0,0,0,2349.827,591.975,6552.95,Apr 9th Projection
Texas,2020-07-01,0,0,0,2349.827,591.975,6552.95,Apr 9th Projection
Texas,2020-07-02,0,0,0,2349.827,591.975,6552.95,Apr 9th Projection
Texas,2020-07-03,0,0,0,2349.827,591.975,6552.95,Apr 9th Projection
Texas,2020-07-04,0,0,0,2349.827,591.975,6552.95,Apr 9th Projection
Texas,2020-07-05,0,0,0,2349.827,591.975,6552.95,Apr 9th Projection
Texas,2020-07-06,0,0,0,2349.827,591.975,6552.95,Apr 9th Projection
Texas,2020-07-07,0,0,0,2349.827,591.975,6552.95,Apr 9th Projection
Texas,2020-07-08,0,0,0,2349.827,591.975,6552.95,Apr 9th Projection
Texas,2020-07-09,0,0,0,2349.827,591.975,6552.95,Apr 9th Projection
Texas,2020-07-10,0,0,0,2349.827,591.975,6552.95,Apr 9th Projection
Texas,2020-07-11,0,0,0,2349.827,591.975,6552.95,Apr 9th Projection
Texas,2020-07-12,0,0,0,2349.827,591.975,6552.95,Apr 9th Projection
Texas,2020-07-13,0,0,0,2349.827,591.975,6552.95,Apr 9th Projection
Texas,2020-07-14,0,0,0,2349.827,591.975,6552.95,Apr 9th Projection
Texas,2020-07-15,0,0,0,2349.827,591.975,6552.95,Apr 9th Projection
Texas,2020-07-16,0,0,0,2349.827,591.975,6552.95,Apr 9th Projection
Texas,2020-07-17,0,0,0,2349.827,591.975,6552.95,Apr 9th Projection
Texas,2020-07-18,0,0,0,2349.827,591.975,6552.95,Apr 9th Projection
Texas,2020-07-19,0,0,0,2349.827,591.975,6552.95,Apr 9th Projection
Texas,2020-07-20,0,0,0,2349.827,591.975,6552.95,Apr 9th Projection
Texas,2020-07-21,0,0,0,2349.827,591.975,6552.95,Apr 9th Projection
Texas,2020-07-22,0,0,0,2349.827,591.975,6552.95,Apr 9th Projection
Texas,2020-07-23,0,0,0,2349.827,591.975,6552.95,Apr 9th Projection
Texas,2020-07-24,0,0,0,2349.827,591.975,6552.95,Apr 9th Projection
Texas,2020-07-25,0,0,0,2349.827,591.975,6552.95,Apr 9th Projection
Texas,2020-07-26,0,0,0,2349.827,591.975,6552.95,Apr 9th Projection
Texas,2020-07-27,0,0,0,2349.827,591.975,6552.95,Apr 9th Projection
Texas,2020-07-28,0,0,0,2349.827,591.975,6552.95,Apr 9th Projection
Texas,2020-07-29,0,0,0,2349.827,591.975,6552.95,Apr 9th Projection
Texas,2020-07-30,0,0,0,2349.827,591.975,6552.95,Apr 9th Projection
Texas,2020-07-31,0,0,0,2349.827,591.975,6552.95,Apr 9th Projection
Texas,2020-08-01,0,0,0,2349.827,591.975,6552.95,Apr 9th Projection
Texas,2020-08-02,0,0,0,2349.827,591.975,6552.95,Apr 9th Projection
Texas,2020-08-03,0,0,0,2349.827,591.975,6552.95,Apr 9th Projection
Texas,2020-08-04,0,0,0,2349.827,591.975,6552.95,Apr 9th Projection
